folder,set_id,mode,model,problem_id,outcome,correct,total_turns,timeout_events,had_timeout,first_correct_step,mid_pass_step,error_types_str,num_tool_calls,tools_str
pop_l123_all_gpt,set1,all,fw-glm-5-1,14,correct,True,15,0,False,10.0,10.0,compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error,15,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|run_correctness|profile_kernel|compile_kernel|run_correctness|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,7,correct,True,15,0,False,3.0,3.0,compile_error,16,get_gpu_specs|ert_roofline|compile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,50,error,False,16,0,False,,,correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|other_fail|other_fail,16,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|submit_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,30,error,False,16,0,False,,,compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error,17,get_gpu_specs|ert_roofline|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|submit_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,41,correct,True,14,0,False,3.0,3.0,compile_error|compile_error|compile_error,14,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|static_check|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,12,correct,True,14,0,False,8.0,8.0,correctness_fail|compile_error|compile_error|correctness_fail,14,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,29,correct,True,15,0,False,2.0,2.0,,15,get_gpu_specs|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|static_check|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,10,correct,True,14,0,False,3.0,3.0,compile_error|correctness_fail,14,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,19,correct,True,15,0,False,4.0,4.0,compile_error|compile_error,15,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,17,incorrect,False,15,0,False,,,compile_error|compile_error|correctness_fail|correctness_fail|correctness_fail|compile_error|correctness_fail|correctness_fail,15,get_gpu_specs|ert_roofline|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|compile_kernel|run_correctness|compile_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,9,correct,True,13,0,False,7.0,7.0,compile_error|correctness_fail|correctness_fail,13,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,1,correct,True,15,0,False,8.0,8.0,compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,46,correct,True,14,0,False,3.0,3.0,compile_error|compile_error,14,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,13,correct,True,15,0,False,5.0,5.0,compile_error|compile_error|compile_error,17,get_gpu_specs|ert_roofline|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,24,correct,True,14,0,False,4.0,4.0,compile_error,14,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,28,correct,True,14,0,False,2.0,2.0,correctness_fail,14,get_gpu_specs|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|static_check|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,21,correct,True,14,0,False,2.0,2.0,compile_error,14,get_gpu_specs|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,35,correct,True,15,0,False,14.0,,compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,6,correct,True,15,0,False,14.0,,correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,7,correct,True,15,0,False,13.0,13.0,compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,4,correct,True,15,0,False,7.0,7.0,compile_error|correctness_fail|correctness_fail|compile_error,15,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|compile_kernel|compile_kernel|run_correctness|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,7,correct,True,14,0,False,9.0,9.0,correctness_fail|correctness_fail|correctness_fail|compile_error,14,get_gpu_specs|ert_roofline|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,20,correct,True,14,0,False,1.0,1.0,correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,9,correct,True,15,0,False,6.0,6.0,compile_error|compile_error|compile_error|compile_error|compile_error,15,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,11,correct,True,15,0,False,14.0,,compile_error|compile_error|correctness_fail|correctness_fail|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error,15,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,12,correct,True,14,0,False,10.0,10.0,compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error,14,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|compile_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,37,correct,True,14,0,False,9.0,9.0,correctness_fail|correctness_fail|correctness_fail|correctness_fail,14,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|static_check|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,2,correct,True,13,0,False,4.0,4.0,correctness_fail,13,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,16,correct,True,15,0,False,2.0,2.0,,15,get_gpu_specs|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|static_check|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,48,incorrect,False,15,0,False,,,correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,16,get_gpu_specs|ert_roofline|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,8,correct,True,15,0,False,6.0,6.0,correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,31,correct,True,15,0,False,4.0,4.0,correctness_fail|other_fail,16,get_gpu_specs|ert_roofline|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|profile_kernel|compile_kernel|run_correctness|profile_kernel|static_check|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,1,incorrect,False,15,0,False,,,correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,4,incorrect,False,16,0,False,,,correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,17,get_gpu_specs|ert_roofline|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,18,incorrect,False,15,0,False,,,correctness_fail|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|correctness_fail|correctness_fail,16,get_gpu_specs|ert_roofline|compile_kernel|run_correctness|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,5,correct,True,15,0,False,14.0,,correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,16,get_gpu_specs|ert_roofline|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,10,correct,True,15,0,False,6.0,6.0,correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,11,correct,True,15,0,False,8.0,8.0,compile_error|compile_error|compile_error|compile_error|compile_error|compile_error,15,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|static_check|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,32,incorrect,False,15,0,False,,,compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|correctness_fail,15,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,43,correct,True,15,0,False,9.0,9.0,correctness_fail|correctness_fail|compile_error,15,get_gpu_specs|ert_roofline|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,6,correct,True,14,0,False,3.0,3.0,compile_error|compile_error|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|ert_roofline|compile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|run_correctness|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,2,correct,True,14,0,False,6.0,6.0,correctness_fail|correctness_fail|compile_error|correctness_fail,15,get_gpu_specs|ert_roofline|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,19,incorrect,False,14,0,False,,,compile_error|correctness_fail|correctness_fail|compile_error|correctness_fail|correctness_fail|correctness_fail,14,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,22,correct,True,14,0,False,3.0,3.0,compile_error|correctness_fail,14,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,30,correct,True,15,0,False,4.0,4.0,compile_error|compile_error|correctness_fail,15,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,12,incorrect,False,15,0,False,,,compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,27,correct,True,15,0,False,4.0,4.0,correctness_fail|compile_error,15,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|submit_kernel
pop_l123_all_gpt,set1,all,fw-glm-5-1,14,incorrect,False,15,0,False,6.0,6.0,correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|profile_kernel|submit_kernel
